STIDSTD,Gender,ESCS,MATH_avg_score,READ_avg_score,SCIE_avg_score,Total_Avg
1691,Male,0.02,373.11888,405.1244,425.90452,401.3826
1692,Female,-1.37,519.24754,505.5029,517.75456,514.1683333
1693,Male,-1.24,335.88564,335.27498,361.4696,344.2100733
1694,Female,-0.09,464.41034,448.47142,462.27152,458.3844267
1695,Male,0.93,412.45522,412.74288,437.65386,420.9506533
1696,Male,-0.04,533.50208,511.78308,521.85752,522.3808933
1697,Male,-0.15,504.91508,488.52668,503.4875,498.97642
1698,Female,-1.99,513.32762,511.85738,505.539,510.2413333
1699,Female,-1.6,470.25238,487.31318,519.33978,492.30178
1700,Female,0.52,634.76398,581.20064,582.93548,599.6333667
1701,Female,-0.82,409.2616,480.87928,432.15218,440.7643533
1702,Male,-0.01,446.88426,448.8304,461.89854,452.5377333
1703,Male,-2.78,396.56488,377.61768,408.56024,394.2476
1704,Female,-1.09,514.8076,550.38142,513.74488,526.3113
1705,Male,-0.99,361.12324,354.60186,360.63038,358.78516
1706,Male,-2.05,489.8037,473.04912,486.04998,482.9676
1707,Male,-1.64,509.27714,498.23022,534.16636,513.89124
1708,Male,-3.09,498.44992,441.93368,478.3103,472.8979667
1709,Female,-1.21,426.00872,476.51058,479.0563,460.5252
1710,Male,-1.62,593.40238,535.1197,560.92876,563.15028
1711,Female,-0.79,582.73094,551.49348,578.64604,570.95682
1712,Male,-0.66,513.95078,470.32252,510.9474,498.4069
1713,Male,-1.51,499.30676,462.78424,491.27192,484.4543067
1714,Female,-0.59,509.8224,494.85912,495.37486,500.0187933
1715,Male,1.05,712.42406,661.18546,661.07796,678.22916
1716,Female,-0.56,643.09862,623.21966,609.60464,625.30764
1717,Male,-0.03,684.92758,621.56934,610.16412,638.8870133
1718,Male,0.77,666.62252,626.62162,668.25812,653.8340867
1719,Male,0.28,731.81958,658.13806,656.7885,682.2487133
1720,Female,-0.68,646.9154,633.0691,610.07086,630.0184533
1721,Female,0.58,657.89842,668.81308,626.0164,650.9093
1722,Male,0.03,785.3326,712.83072,720.1977,739.4536733
1723,Female,-0.05,759.2382,697.72594,690.07832,715.68082
1724,Male,1.19,748.25518,655.65204,640.19022,681.3658133
1725,Male,-0.25,798.88612,711.22684,698.28422,736.1323933
1726,Male,-0.08,640.99546,611.06392,638.0455,630.03496
1727,Female,0.2,654.31532,670.7194,639.35098,654.7952333
1728,Female,0.88,740.3879,672.78462,660.05222,691.0749133
1729,Female,-0.12,747.16468,712.81786,717.5867,725.8564133
1730,Male,-1.21,699.72738,605.53048,625.64342,643.63376
1731,Female,0.86,667.47936,654.91262,634.7818,652.39126
1732,Female,-1.04,773.02542,672.06974,674.97204,706.6890667
1733,Male,1.27,754.64248,669.36532,700.5222,708.1766667
1734,Male,0.45,674.87926,626.22066,675.718,658.9393067
1735,Female,0.93,691.08118,634.49886,650.8206,658.8002133
1736,Male,0.48,696.30002,657.6569,664.06192,672.6729467
1737,Female,-1.07,707.36092,698.52026,670.49606,692.1257467
1738,Male,1.05,668.02462,616.51712,625.45692,636.66622
1739,Female,0.72,607.18958,619.72472,585.8262,604.2468333
1740,Female,0.16,645.27964,639.82074,638.69822,641.2662
1741,Female,0.83,741.16684,682.07802,714.97574,712.7402
1742,Male,-0.84,627.51986,584.11852,582.56248,598.0669533
1743,Male,1.16,690.06852,668.24258,666.11338,674.80816
1744,Female,-1.81,757.914,686.04958,702.01416,715.3259133
1745,Female,0.12,633.51768,642.36256,638.32524,638.0684933
1746,Male,0.27,843.90872,702.56582,718.05298,754.8425067
1747,Female,0.89,739.76476,702.25352,673.5733,705.1971933
1748,Female,-1.1,686.09596,659.12246,663.31592,669.5114467
1749,Female,-1.56,636.945,592.95644,613.33458,614.4120067
1750,Female,-1.49,650.10904,644.50716,662.94292,652.5197067
1751,Female,-1.77,599.01074,540.84968,539.94778,559.9360667
1752,Male,0.38,762.04236,693.42366,691.10406,715.52336
1753,Female,0.03,676.43714,631.7982,623.59194,643.9424267
1754,Male,-1.46,742.33524,648.51472,686.90786,692.58594
1755,Male,0.79,734.07852,638.89138,661.82396,678.26462
1756,Male,1.04,604.6191,536.483,569.32114,570.14108
1757,Female,0.28,670.12774,623.21968,584.8937,626.0803733
1758,Female,0.45,797.48402,672.38746,660.05224,709.9745733
1759,Female,-1.25,625.33882,589.93808,590.39536,601.8907533
1760,Female,0.19,676.6708,627.82664,592.7266,632.4080133
1761,Female,0.45,710.16512,619.407,611.00334,646.8584867
1762,Female,0.76,763.91184,686.8439,698.56396,716.4399
1763,Male,-0.83,733.84484,649.15628,655.48304,679.49472
1764,Female,-1.19,708.68516,671.51372,663.22268,681.14052
1765,Male,-0.08,683.2139,561.74428,607.55318,617.5037867
1766,Female,0.93,687.96542,619.64528,631.3316,646.3141
1767,Female,-1.55,678.38448,595.49822,612.7751,628.8859333
1768,Female,-0.72,725.2765,659.20192,667.41888,683.9657667
1769,Female,0.61,759.86134,667.3833,721.03694,716.09386
1770,Female,0.07,673.55508,659.83736,666.67288,666.68844
1771,Female,-0.88,630.47982,587.31684,597.20252,604.9997267
1772,Male,-0.69,668.49196,601.60094,622.84594,630.9796133
1773,Female,1.08,656.9637,634.97546,634.5953,642.1781533
1774,Male,1.22,698.48108,625.89988,639.07128,654.48408
1775,Female,-0.87,692.87272,671.752,697.44498,687.3565667
1776,Female,0.28,728.47016,666.66844,674.87878,690.0057933
1777,Male,1,778.16638,694.22562,719.35842,730.5834733
1778,Female,-0.58,703.54416,629.4947,619.95524,650.9980333
1779,Male,-2.1,574.24052,520.9253,527.91868,541.0281667
1780,Female,0.04,712.57982,665.63582,651.75308,676.65624
1781,Female,0.73,649.7196,627.35006,633.38308,636.81758
1782,Female,0.42,680.02024,635.61092,643.54718,653.0594467
1783,Female,-0.02,697.23476,610.82842,639.53748,649.20022
1784,Female,-1.16,467.9156,472.93618,475.79262,472.2148
1785,Female,-1.26,647.07118,616.3886,619.39576,627.6185133
1786,Male,0.09,512.70446,499.43314,524.74824,512.29528
1787,Female,-1.11,597.99814,569.84202,575.75532,581.1984933
1788,Male,-2.97,402.40694,401.51564,416.8594,406.9273267
1789,Male,-0.03,433.40864,493.81952,459.00784,462.0786667
1790,Female,-1.62,532.56738,530.52368,524.56172,529.2175933
1791,Female,-0.99,580.31626,563.80526,572.30512,572.1422133
1792,Female,-0.9,433.40862,468.3292,498.07906,466.6056267
1793,Female,-2.88,447.81898,458.55916,462.83104,456.40306
1794,Male,-0.81,422.8151,431.348,428.23574,427.46628
1795,Male,0.56,593.09084,567.03712,559.62326,573.2504067
1796,Male,-2.35,441.27588,392.29326,436.44164,423.3369267
1797,Male,-1.14,679.63078,590.93508,613.70758,628.0911467
1798,Female,-1.78,581.32886,602.64704,567.26968,583.7485267
1799,Female,-0.64,655.17212,609.87526,591.4211,618.8228267
1800,Female,-3.55,453.8168,428.85198,423.57328,435.41402
1801,Male,-1.15,672.54246,561.90468,587.13166,607.1929333
1802,Male,-2.27,574.4742,518.43926,567.26966,553.3943733
1803,Male,-0.44,637.49028,562.06504,598.50802,599.3544467
1804,Male,-1.68,493.23102,516.59478,514.86386,508.2298867
1805,Female,-1.42,629.77878,607.57174,622.65944,620.00332
1806,Female,-1.84,604.6191,562.9315,558.5043,575.3516333
1807,Female,-1.35,579.77098,564.52014,591.14138,578.4775
1808,Female,-0.26,644.96804,624.6494,653.80454,641.14066
1809,Female,-1.84,485.28588,491.36416,479.98878,485.5462733
1810,Female,-2.24,551.80714,544.98012,529.1309,541.97272
1811,Male,-1.68,612.40848,533.6762,560.92874,569.0044733
1812,Female,-0.37,599.94548,621.47218,588.25064,603.2227667
1813,Male,-1.16,630.79138,554.12582,552.34988,579.0890267
1814,Male,-1.05,433.6423,432.8717,470.75716,445.7570533
1815,Male,-2.3,371.1715,359.49372,382.82356,371.1629267
1816,Male,-0.89,614.97896,606.01164,597.10928,606.0332933
1817,Male,-0.22,672.93194,580.3494,620.42148,624.5676067
1818,Male,0.28,648.08382,568.5608,610.1641,608.93624
1819,Male,-1.46,543.6283,501.5182,533.04736,526.06462
1820,Male,-0.93,626.27358,577.14162,565.49794,589.6377133
1821,Female,-0.63,687.42018,634.65772,598.69452,640.2574733
1822,Female,0,577.4342,578.34116,583.86794,579.8811
1823,Male,-2.06,370.39258,298.5459,317.54944,328.8293067
1824,Female,-1.28,648.31748,559.0394,593.4726,600.2764933
1825,Female,-0.99,700.81788,641.17108,630.21262,657.4005267
1826,Male,-1.82,395.70806,382.26896,378.44088,385.4726333
1827,Male,-1.08,515.97602,481.46958,500.96982,499.4718067
1828,Male,-1.36,551.9629,473.4501,512.62588,512.6796267
1829,Female,-0.95,612.72004,598.91378,573.14434,594.9260533
1830,Male,-1.82,400.07008,388.60432,432.99144,407.2219467
1831,Female,-1.19,589.35192,608.20722,570.1604,589.2398467
1832,Male,-1.45,614.90108,558.53648,529.69042,567.7093267
1833,Female,-1.67,608.98114,555.62386,538.73554,567.78018
1834,Female,-0.18,493.69838,479.76726,479.42934,484.2983267
1835,Female,-2.81,505.61614,492.23792,487.44872,495.1009267
1836,Female,-1.08,535.52734,557.2125,504.41998,532.3866067
1837,Male,-2.25,450.31158,424.05026,420.96234,431.7747267
1838,Female,-1.83,418.8425,510.66592,441.75682,457.0884133
1839,Male,-1.58,529.29584,479.3043,486.88922,498.4964533
1840,Male,-0.34,547.05562,490.53152,499.38456,512.3239
1841,Female,-1.78,540.7462,515.19348,485.95674,513.9654733
1842,Male,-0.37,610.38322,566.39554,625.8299,600.8695533
1843,Male,-2.24,407.85946,410.6578,405.856,408.12442
1844,Female,-1.1,604.61912,567.37968,536.77732,569.59204
1845,Female,-0.46,526.33586,497.63924,489.3137,504.4296
1846,Male,-0.44,706.81572,588.12824,625.45694,640.1336333
1847,Male,-1.07,480.69016,467.7563,504.6065,484.3509867
1848,Female,-1.22,460.51564,455.46136,403.5248,439.8339333
1849,Female,-1.68,438.23804,441.48154,476.81836,452.1793133
1850,Male,-1.4,459.81462,468.55826,422.73404,450.3689733
1851,Female,-0.96,650.42062,600.42294,590.11564,613.6530667
1852,Male,-0.41,482.32592,415.95066,403.99104,434.0892067
1853,Female,-1.37,621.13258,538.06962,554.77434,571.3255133
1854,Female,-2.38,473.99128,452.60186,455.46438,460.68584
1855,Female,-2.02,666.31096,574.8462,575.56882,605.5753267
1856,Male,0.83,648.00592,577.14162,575.84856,600.3320333
1857,Male,-0.92,538.01994,532.23268,525.86722,532.0399467
1858,Female,-1.14,560.14176,567.6974,557.57182,561.80366
1859,Female,-1.09,669.19304,608.12778,604.47594,627.2655867
1860,Female,0.49,523.60962,533.85978,519.89932,525.7895733
1861,Male,-1.42,654.15952,545.38458,553.3756,584.3065667
1862,Female,-2.06,502.96776,486.5189,456.8631,482.1165867
1863,Female,-0.58,565.43856,530.84138,541.533,545.9376467
1864,Female,-0.82,569.6448,541.32628,516.91532,542.6288
1865,Male,0.1,474.22496,439.28726,466.93396,460.1487267
1866,Male,-0.75,463.16402,381.7076,405.85602,416.9092133
1867,Male,-0.44,614.66738,559.41862,565.87096,579.9856533
1868,Female,-1.37,545.65354,486.28058,500.78328,510.9058
1869,Male,0.79,626.03988,544.58264,572.49158,581.0380333
1870,Female,0.59,563.80278,505.42346,517.28832,528.8381867
1871,Female,-0.02,557.10392,524.24862,509.73516,530.3625667
1872,Male,-1.61,546.74406,501.83896,484.93098,511.1713333
1873,Male,-0.13,619.41892,522.20836,559.80978,567.1456867
1874,Female,-1.33,611.16214,560.15144,529.97016,567.09458
1875,Male,-0.82,526.1801,456.60926,454.7184,479.1692533
1876,Male,-0.79,554.92286,500.55588,552.53638,536.00504
1877,Female,-0.38,491.51736,474.28652,441.10406,468.9693133
1878,Female,0.48,636.32184,570.87462,552.72288,586.63978
1879,Female,-1.22,550.8724,562.6138,525.1212,546.2024667
1880,Male,-1.5,715.6956,585.48184,631.89108,644.3561733
1881,Female,-0.9,604.6191,544.58296,509.26894,552.8236667
1882,Male,0.11,579.4594,520.3639,528.1052,542.6428333
1883,Female,0.52,497.74886,483.10334,462.45802,481.1034067
1884,Male,0.49,525.8685,498.87178,496.9601,507.23346
1885,Male,-1.43,588.80666,542.81836,517.84782,549.82428
1886,Female,-1.65,484.74062,444.89706,431.31292,453.6502
1887,Male,-1.07,552.3524,518.9204,495.65458,522.3091267
1888,Male,0.71,593.71398,516.19378,536.03132,548.64636
1889,Male,0,255.4993,125.9673,190.82434,190.7636467
1890,Female,0.01,484.97432,440.76662,429.82098,451.8539733
1891,Male,-0.82,656.57424,575.53772,565.03172,599.0478933
1892,Male,-1.61,522.0517,492.8572,487.72846,500.87912
1893,Male,-0.15,421.3351,395.0199,395.22566,403.86022
1894,Male,-1.16,572.91632,474.73324,477.47108,508.3735467
1895,Male,0.86,520.26016,473.28972,513.27862,502.2761667
1896,Male,0.43,551.49554,473.61052,493.23014,506.1120667
1897,Male,-1.44,501.79932,469.1998,455.74414,475.5810867
1898,Male,-2.2,600.9581,548.43198,553.65534,567.6818067
1899,Female,-1.64,573.77318,538.86392,518.59382,543.74364
1900,Female,-1.81,358.63062,356.25202,314.84522,343.24262
1901,Female,-1.15,433.72018,425.83362,412.38344,423.97908
1902,Male,-0.71,557.25968,534.55836,540.22754,544.0151933
1903,Female,-2.05,461.83986,474.5248,413.50242,449.9556933
1904,Female,-0.73,408.63842,455.38194,410.33194,424.7841
1905,Female,-1.7,522.90854,495.25628,444.74078,487.6352
1906,Male,-0.09,439.56222,408.41236,370.51472,406.1631
1907,Female,-0.51,475.23758,510.03046,496.21408,493.8273733
1908,Male,-1.43,495.1005,436.0795,492.85716,474.6790533
1909,Female,-0.43,587.79406,551.17572,521.48452,553.4847667
1910,Male,0.4,291.87566,278.73784,302.16336,290.92562
1911,Female,-0.09,470.95342,471.427,483.15926,475.1798933
1912,Male,-0.54,517.6897,484.51696,444.5543,482.2536533
1913,Female,-0.05,516.59918,506.61492,444.55426,489.25612
1914,Female,-1.16,582.1857,544.26524,513.55836,546.6697667
1915,Female,-1.34,586.54774,531.07968,493.78962,537.1390133
1916,Female,-0.94,687.49806,625.20544,614.54684,642.41678
1917,Female,0.78,628.84406,586.84026,603.72994,606.47142
1918,Male,1.05,656.02898,599.03472,611.84262,622.3021067
1919,Female,0.12,659.92366,615.356,587.22492,620.83486
1920,Female,0.65,638.42502,584.85448,568.6684,597.3159667
1921,Female,-1.35,608.35798,592.55928,557.01232,585.9765267
1922,Male,-1.71,661.55942,615.3944,620.32824,632.4273533
1923,Male,0.57,718.65556,608.49768,696.699,674.6174133
1924,Female,-1.19,646.44806,577.86458,600.65274,608.3217933
1925,Male,1.22,535.60524,550.19626,559.80976,548.5370867
1926,Male,-0.56,613.1874,579.62764,590.30212,594.3723867
1927,Male,-1.33,664.83096,595.58636,624.52444,628.31392
1928,Female,-0.08,683.52546,624.3317,645.6919,651.18302
1929,Male,1.07,626.9746,569.44294,608.85862,601.75872
1930,Female,-0.98,708.45144,632.59252,629.28014,656.7747
1931,Male,-1.05,522.12962,515.9532,512.90564,516.9961533
1932,Male,0.96,702.29786,600.799,658.65348,653.91678
1933,Female,-0.33,558.4281,545.77444,553.84184,552.68146
1934,Female,-1.07,701.05156,640.21788,605.87468,649.04804
1935,Male,0.1,680.02026,598.63374,596.08354,624.9125133
1936,Male,-0.86,677.29396,574.73578,608.29916,620.1096333
1937,Male,-0.67,711.41144,615.3142,624.33794,650.3545267
1938,Female,-0.52,631.10296,606.38028,653.33832,630.2738533
1939,Female,1.15,548.5356,534.25692,539.29502,540.6958467
1940,Male,0.05,698.87054,600.71878,628.16114,642.5834867
1941,Male,0.31,616.14738,593.3409,591.79412,600.4274667
1942,Male,0.2,673.00982,574.89618,606.7139,618.2066333
1943,Male,1.03,662.88364,611.06388,633.4763,635.80794
1944,Male,0.83,651.9785,584.11854,626.9489,621.0153133
1945,Female,-0.42,596.12866,567.06194,586.29244,583.1610133
1946,Female,0.56,613.10954,604.23566,596.9228,604.756
1947,Male,-0.04,681.88972,588.20846,617.25102,629.1164
1948,Male,1.17,638.03552,556.61182,583.12196,592.5897667
1949,Female,-1.18,661.871,608.92208,633.94256,634.91188
1950,Male,-0.43,735.09112,628.4661,660.70496,674.75406
1951,Male,-0.62,504.68142,454.12324,494.34914,484.3846
1952,Male,-0.73,648.55116,583.47698,602.14472,611.3909533
1953,Male,-1.76,389.78814,378.98096,387.6725,385.4805333
1954,Female,-1.06,518.39074,538.94336,512.81236,523.3821533
1955,Female,-2.82,547.67878,529.25278,502.928,526.6198533
1956,Male,-0.04,617.39368,519.32138,532.58112,556.43206
1957,Male,-0.59,626.50724,595.42598,586.66542,602.8662133
1958,Male,-0.31,364.70634,380.90564,376.29612,373.9693667
1959,Male,0.45,559.67442,526.93988,531.08914,539.23448
1960,Female,-0.37,607.73486,567.69738,552.44312,575.9584533
1961,Male,-0.88,402.87428,362.62128,373.3122,379.6025867
1962,Female,-1.86,590.8319,553.00264,554.49462,566.10972
1963,Female,-1.69,562.71226,532.82716,472.5289,522.68944
1964,Female,-1.1,562.79016,554.1941,525.49424,547.4928333
1965,Male,-1.16,512.23712,513.46718,509.73516,511.8131533
1966,Male,-1.98,594.10344,539.04922,535.28536,556.1460067
1967,Female,-0.05,556.32496,556.89476,527.5457,546.9218067
1968,Female,-0.28,539.96728,546.4893,514.9571,533.80456
1969,Female,-0.07,565.90592,570.63634,547.40768,561.3166467
1970,Female,-0.93,499.46254,555.94158,500.5968,518.6669733
1971,Male,-0.21,555.93552,497.0273,495.18834,516.0503867
1972,Female,-0.28,518.78018,549.82538,509.73518,526.11358
1973,Male,-1.55,534.20318,480.58742,480.92128,498.5706267
1974,Male,-1.38,591.53294,543.5401,568.38868,567.8205733
1975,Male,-1.96,458.64622,436.48044,425.25178,440.1261467
1976,Female,-0.03,451.71368,402.2426,396.90414,416.9534733
1977,Male,-0.22,580.23834,526.77946,524.74822,543.9220067
1978,Female,-1.45,537.3189,542.51776,466.74748,515.5280467
1979,Male,-1.93,593.24662,514.42952,515.8896,541.18858
1980,Male,-1.54,469.785,492.13546,485.95674,482.6257333
1981,Female,-2.54,496.58048,500.02214,438.95934,478.5206533
1982,Female,-0.62,463.55352,451.01322,450.05594,454.8742267
1983,Male,0.38,551.80714,499.19254,559.62326,536.8743133
1984,Female,-0.16,663.03942,581.35952,587.69116,610.6967
1985,Male,-0.26,746.5415,634.1599,641.49572,674.0657067
1986,Female,0.45,650.73222,632.43368,579.5785,620.9148
1987,Male,0.08,630.09036,561.90468,593.19284,595.0626267
1988,Female,0.29,627.13038,608.2072,562.79374,599.3771067
1989,Female,-1.91,675.03506,644.0306,620.42148,646.4957133
1990,Female,0.25,564.6596,543.31208,500.4103,536.1273267
1991,Male,-0.67,658.4437,630.71156,582.00298,623.7194133
1992,Male,0.05,684.84968,629.66904,590.0224,634.84704
1993,Female,-0.02,635.69872,628.2238,574.72954,612.88402
1994,Female,-0.64,729.79434,659.99624,605.31518,665.0352533
1995,Female,-0.29,638.7366,607.81004,573.05112,606.5325867
1996,Male,-0.02,632.73874,586.04322,567.54944,595.4438
1997,Female,0.23,721.77132,676.75618,620.79446,673.10732
1998,Male,-0.18,673.94454,653.3264,614.08058,647.1171733
1999,Female,-0.25,673.39928,622.74308,605.59492,633.9124267
2000,Female,0.39,698.55898,645.38094,612.68184,652.2072533
2001,Male,-0.47,565.67222,546.10634,518.96678,543.58178
2002,Male,0.4,761.34132,648.19398,634.31556,681.28362
2003,Female,-0.8,676.35924,631.08332,590.39536,632.61264
2004,Female,0.01,603.52858,543.78866,535.00558,560.7742733
2005,Male,1.04,707.36094,635.52322,670.96234,671.2821667
2006,Male,0.78,753.16248,681.95582,675.90452,703.6742733
2007,Female,0.71,674.87926,651.57654,598.22826,641.5613533
2008,Male,0.81,680.7213,617.72004,587.78442,628.74192
2009,Female,-1.46,678.69604,638.62926,588.43714,635.2541467
2010,Male,-0.78,848.58232,739.29492,706.30362,764.7269533
2011,Male,0.84,756.58984,643.0615,669.65684,689.7693933
2012,Female,0.34,771.93488,730.92812,688.02686,730.29662
2013,Male,-0.07,730.5733,639.53294,644.85266,671.6529667
2014,Male,1.29,704.94624,584.35912,584.14772,624.48436
2015,Male,0.44,704.32308,607.77594,581.72324,631.2740867
2016,Female,0.73,721.38184,655.3098,613.61432,663.43532
2017,Female,0.24,649.95326,655.0715,584.61394,629.8795667
2018,Male,-0.2,495.0226,527.10024,512.06638,511.3964067
2019,Male,-0.22,524.93378,532.39308,519.5263,525.61772
2020,Male,-1.68,465.57876,466.87416,442.40954,458.2874867
2021,Male,-0.48,585.30146,573.53286,593.65908,584.1644667
2022,Female,0.74,635.38714,625.126,630.2126,630.2419133
2023,Female,-1.24,643.33228,623.61682,616.87804,627.94238
2024,Male,-0.38,562.01122,483.47442,505.91198,517.13254
2025,Female,0.46,595.03816,551.81118,533.51364,560.1209933
2026,Male,-1.94,567.38588,540.41252,536.40434,548.06758
2027,Male,-0.96,497.82678,540.41254,557.3853,531.8748733
2028,Female,-1.43,563.41332,588.66718,542.4655,564.8486667
2029,Male,-0.18,506.3172,506.97142,517.47482,510.25448
2030,Male,-0.3,662.10468,614.27166,633.47632,636.6175533
